,YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,Data_Value_Type,Data_Value_Rate,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder,latitude,longitude
111,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Current,Percentage,3.2,0.4,2.4,3.9,1099.0,Male,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7,21.304850435000446,-157.85774940299973
112,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Current,Percentage,8.1,1.4,5.4,10.8,878.0,Male,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7,21.304850435000446,-157.85774940299973
113,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Current,Percentage,2.8,0.9,1.2,4.5,1062.0,Female,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7,21.304850435000446,-157.85774940299973
114,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Current,Percentage,6.6,0.9,4.8,8.4,929.0,Female,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7,21.304850435000446,-157.85774940299973
115,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Ever,Percentage,13.8,1.5,10.8,16.9,1997.0,Overall,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8,21.304850435000446,-157.85774940299973
116,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Ever,Percentage,28.3,1.7,24.9,31.6,1764.0,Overall,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8,21.304850435000446,-157.85774940299973
117,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Ever,Percentage,14.4,1.7,11.0,17.7,981.0,Male,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8,21.304850435000446,-157.85774940299973
118,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Ever,Percentage,29.8,2.3,25.3,34.4,851.0,Male,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8,21.304850435000446,-157.85774940299973
119,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Ever,Percentage,13.1,1.8,9.5,16.7,1006.0,Female,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8,21.304850435000446,-157.85774940299973
120,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Ever,Percentage,26.5,1.6,23.3,29.7,899.0,Female,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8,21.304850435000446,-157.85774940299973
121,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,0.3,0.1,0.1,0.5,2174.0,Overall,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9,21.304850435000446,-157.85774940299973
122,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.0,0.5,1.0,2.9,1820.0,Overall,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9,21.304850435000446,-157.85774940299973
123,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,0.4,0.2,0.0,0.8,1099.0,Male,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9,21.304850435000446,-157.85774940299973
124,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.8,0.9,1.1,4.5,878.0,Male,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9,21.304850435000446,-157.85774940299973
125,2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,0.1,0.1,0.0,0.3,1062.0,Female,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9,21.304850435000446,-157.85774940299973
126,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,2.0,0.3,1.4,2.6,2205.0,Overall,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10,21.304850435000446,-157.85774940299973
127,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,3.1,0.6,1.9,4.3,1864.0,Overall,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10,21.304850435000446,-157.85774940299973
128,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,2.3,0.5,1.3,3.4,1111.0,Male,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10,21.304850435000446,-157.85774940299973
129,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,3.8,0.8,2.2,5.3,904.0,Male,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10,21.304850435000446,-157.85774940299973
130,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.7,0.3,1.0,2.3,1078.0,Female,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10,21.304850435000446,-157.85774940299973
131,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,2.3,0.8,0.7,4.0,944.0,Female,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10,21.304850435000446,-157.85774940299973
132,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,3.8,0.4,3.0,4.6,2185.0,Overall,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11,21.304850435000446,-157.85774940299973
133,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,6.0,0.7,4.6,7.4,1844.0,Overall,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11,21.304850435000446,-157.85774940299973
134,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,4.0,0.6,2.8,5.1,1104.0,Male,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11,21.304850435000446,-157.85774940299973
135,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,7.8,1.1,5.7,9.9,886.0,Male,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11,21.304850435000446,-157.85774940299973
136,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,3.6,0.6,2.5,4.8,1066.0,Female,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11,21.304850435000446,-157.85774940299973
137,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,4.1,0.7,2.7,5.5,943.0,Female,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11,21.304850435000446,-157.85774940299973
138,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.4,0.1,0.2,0.7,2205.0,Overall,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12,21.304850435000446,-157.85774940299973
139,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.7,0.2,0.3,1.1,1864.0,Overall,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12,21.304850435000446,-157.85774940299973
140,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.4,0.2,0.1,0.7,1111.0,Male,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12,21.304850435000446,-157.85774940299973
141,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.8,0.3,0.2,1.4,904.0,Male,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12,21.304850435000446,-157.85774940299973
142,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.5,0.3,0.0,1.0,1078.0,Female,All Races,All Ages,Middle School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12,21.304850435000446,-157.85774940299973
143,2015,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.6,0.3,0.0,1.2,944.0,Female,All Races,All Ages,High School,"21.304850435000446, -157.85774940299973",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12,21.304850435000446,-157.85774940299973
145,2015,IL,Illinois,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,45.7,3.6,38.7,52.7,135.0,Overall,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1,40.48501028300046,-88.99771017799969
147,2015,IL,Illinois,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,44.2,6.6,31.2,57.2,73.0,Male,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2,40.48501028300046,-88.99771017799969
149,2015,IL,Illinois,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,48.1,4.5,39.2,56.9,60.0,Female,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3,40.48501028300046,-88.99771017799969
151,2015,IL,Illinois,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,53.9,5.2,43.8,64.0,148.0,Overall,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4,40.48501028300046,-88.99771017799969
153,2015,IL,Illinois,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,50.2,7.0,36.4,63.9,83.0,Male,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5,40.48501028300046,-88.99771017799969
155,2015,IL,Illinois,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,56.9,8.6,40.1,73.8,64.0,Female,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6,40.48501028300046,-88.99771017799969
156,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Current,Percentage,2.0,0.3,1.4,2.6,2307.0,Overall,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7,40.48501028300046,-88.99771017799969
157,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Current,Percentage,9.9,1.1,7.7,12.1,2211.0,Overall,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7,40.48501028300046,-88.99771017799969
158,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Current,Percentage,1.6,0.5,0.6,2.6,1157.0,Male,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7,40.48501028300046,-88.99771017799969
159,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Current,Percentage,9.4,1.2,7.0,11.8,1190.0,Male,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7,40.48501028300046,-88.99771017799969
160,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Current,Percentage,2.5,0.5,1.5,3.4,1143.0,Female,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7,40.48501028300046,-88.99771017799969
161,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Current,Percentage,10.0,1.5,7.1,13.0,1016.0,Female,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7,40.48501028300046,-88.99771017799969
162,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Ever,Percentage,10.7,1.3,8.1,13.3,2217.0,Overall,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8,40.48501028300046,-88.99771017799969
163,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Ever,Percentage,33.6,2.2,29.4,37.9,2105.0,Overall,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8,40.48501028300046,-88.99771017799969
164,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Ever,Percentage,9.6,1.3,7.1,12.1,1100.0,Male,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8,40.48501028300046,-88.99771017799969
165,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Ever,Percentage,32.7,2.1,28.7,36.7,1124.0,Male,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8,40.48501028300046,-88.99771017799969
166,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Ever,Percentage,11.8,1.7,8.5,15.1,1110.0,Female,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8,40.48501028300046,-88.99771017799969
167,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Ever,Percentage,34.5,3.2,28.2,40.8,976.0,Female,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8,40.48501028300046,-88.99771017799969
168,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,0.2,0.1,0.0,0.4,2307.0,Overall,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9,40.48501028300046,-88.99771017799969
169,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.7,0.6,1.5,4.0,2211.0,Overall,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9,40.48501028300046,-88.99771017799969
170,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,0.2,0.1,0.0,0.4,1157.0,Male,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9,40.48501028300046,-88.99771017799969
171,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.7,0.7,1.3,4.1,1190.0,Male,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9,40.48501028300046,-88.99771017799969
172,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,0.2,0.1,0.0,0.5,1143.0,Female,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9,40.48501028300046,-88.99771017799969
173,2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.7,1.0,0.8,4.7,1016.0,Female,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9,40.48501028300046,-88.99771017799969
174,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,0.9,0.4,0.1,1.7,2304.0,Overall,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10,40.48501028300046,-88.99771017799969
175,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,6.0,0.8,4.5,7.4,2217.0,Overall,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10,40.48501028300046,-88.99771017799969
176,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.4,0.6,0.2,2.6,1152.0,Male,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10,40.48501028300046,-88.99771017799969
177,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,8.5,0.8,6.8,10.1,1192.0,Male,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10,40.48501028300046,-88.99771017799969
178,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,0.3,0.3,0.0,0.8,1144.0,Female,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10,40.48501028300046,-88.99771017799969
179,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,3.0,0.8,1.5,4.5,1021.0,Female,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10,40.48501028300046,-88.99771017799969
180,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,4.6,0.8,3.1,6.2,2306.0,Overall,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11,40.48501028300046,-88.99771017799969
181,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,15.7,1.5,12.8,18.6,2208.0,Overall,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11,40.48501028300046,-88.99771017799969
182,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,5.3,1.1,3.1,7.4,1150.0,Male,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11,40.48501028300046,-88.99771017799969
183,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,19.9,1.9,16.2,23.7,1185.0,Male,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11,40.48501028300046,-88.99771017799969
184,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,3.9,0.7,2.6,5.3,1148.0,Female,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11,40.48501028300046,-88.99771017799969
185,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,11.1,1.5,8.1,14.1,1018.0,Female,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11,40.48501028300046,-88.99771017799969
186,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.1,0.1,0.0,0.2,2304.0,Overall,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12,40.48501028300046,-88.99771017799969
187,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,2.2,0.5,1.1,3.2,2217.0,Overall,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12,40.48501028300046,-88.99771017799969
188,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.1,0.1,0.0,0.4,1152.0,Male,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12,40.48501028300046,-88.99771017799969
189,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,3.4,0.8,1.8,5.0,1192.0,Male,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12,40.48501028300046,-88.99771017799969
190,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.0,0.0,0.0,0.0,1144.0,Female,All Races,All Ages,Middle School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12,40.48501028300046,-88.99771017799969
191,2015,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,1.0,0.5,0.0,2.0,1021.0,Female,All Races,All Ages,High School,"40.48501028300046, -88.99771017799969",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12,40.48501028300046,-88.99771017799969
192,2015,LA,Louisiana,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,38.3,6.5,25.6,51.0,51.0,Overall,All Races,All Ages,Middle School,"31.31266064400046, -92.44568007099969",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1,31.31266064400046,-92.44568007099969
195,2015,LA,Louisiana,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,75.3,9.8,56.0,94.6,55.0,Overall,All Races,All Ages,Middle School,"31.31266064400046, -92.44568007099969",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4,31.31266064400046,-92.44568007099969
198,2015,LA,Louisiana,Cigarette Use (Youth),Smoking Status,Current,Percentage,5.2,0.9,3.4,7.1,1208.0,Overall,All Races,All Ages,Middle School,"31.31266064400046, -92.44568007099969",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7,31.31266064400046,-92.44568007099969
199,2015,LA,Louisiana,Cigarette Use (Youth),Smoking Status,Current,Percentage,4.4,1.0,2.4,6.3,544.0,Male,All Races,All Ages,Middle School,"31.31266064400046, -92.44568007099969",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7,31.31266064400046,-92.44568007099969
